FF_NDB,rank,food_category_id,FF Food description,FF_Component,unit_name,SR Mean per 100g,SR Min,SR Max, Std_Error,SR Num_Data_pts,FF Mean per 100g,FF Min,FF Max,FF Median,FF data_points,FF Publication Date
11937,2000,Vegetables and Vegetable Products,"Pickles, cucumber, dill or kosher dill",Maltose,G,0.0,0.0,0.0,0.0,5,0.0,0.0,0.0,0.0,23.0,4/1/2019
11937,800,Vegetables and Vegetable Products,"Pickles, cucumber, dill or kosher dill",Total lipid (fat),G,0.3,0.2,0.4,0.014,18,0.43,0.0,0.9,0.36,36.0,4/1/2019
11937,8800,Vegetables and Vegetable Products,"Pickles, cucumber, dill or kosher dill",Vitamin K (phylloquinone),UG,17.3,12.3,20.0,0.392,5,16.8,12.3,20.0,17.8,5.0,4/1/2019
11937,5300,Vegetables and Vegetable Products,"Pickles, cucumber, dill or kosher dill","Calcium, Ca",MG,57.0,50.0,76.0,1.295,18,54.0,39.0,76.0,54.0,36.0,4/1/2019
11937,8950,Vegetables and Vegetable Products,"Pickles, cucumber, dill or kosher dill",Vitamin K (Menaquinone-4),UG,0.0,0.0,0.0,0.0,5,0.0,0.0,0.0,0.0,5.0,4/1/2019
11937,8900,Vegetables and Vegetable Products,"Pickles, cucumber, dill or kosher dill",Vitamin K (Dihydrophylloquinone),UG,0.0,0.0,0.0,0.0,5,0.0,0.0,0.0,0.0,5.0,4/1/2019
11937,5800,Vegetables and Vegetable Products,"Pickles, cucumber, dill or kosher dill","Sodium, Na",MG,809.0,502.0,1170.0,19.562,18,808.0,502.0,1220.0,736.0,36.0,4/1/2019
11937,5900,Vegetables and Vegetable Products,"Pickles, cucumber, dill or kosher dill","Zinc, Zn",MG,0.1,0.08,0.15,0.004,18,0.11,0.08,0.15,0.1,36.0,4/1/2019
11937,6600,Vegetables and Vegetable Products,"Pickles, cucumber, dill or kosher dill",Niacin,MG,0.109,0.08,0.13,0.007,9,0.109,0.08,0.13,0.11,9.0,4/1/2019
11937,6800,Vegetables and Vegetable Products,"Pickles, cucumber, dill or kosher dill",Vitamin B-6,MG,0.035,0.03,0.04,0.002,9,0.034,0.03,0.04,0.03,9.0,4/1/2019
11937,6100,Vegetables and Vegetable Products,"Pickles, cucumber, dill or kosher dill","Manganese, Mn",MG,0.062,0.036,0.086,0.003,18,0.056,0.019,0.086,0.058,36.0,4/1/2019
11937,6000,Vegetables and Vegetable Products,"Pickles, cucumber, dill or kosher dill","Copper, Cu",MG,0.028,0.025,0.034,0.001,18,0.026,0.02,0.034,0.026,36.0,4/1/2019
11937,6700,Vegetables and Vegetable Products,"Pickles, cucumber, dill or kosher dill",Pantothenic acid,MG,0.201,0.17,0.26,0.012,6,0.2,0.17,0.26,0.19,6.0,4/1/2019
11937,5500,Vegetables and Vegetable Products,"Pickles, cucumber, dill or kosher dill","Magnesium, Mg",MG,7.0,5.0,11.0,0.239,18,7.1,5.3,10.8,6.9,36.0,4/1/2019
11937,6500,Vegetables and Vegetable Products,"Pickles, cucumber, dill or kosher dill",Riboflavin,MG,0.057,0.054,0.063,0.001,9,0.057,0.054,0.063,0.057,9.0,4/1/2019
11937,5400,Vegetables and Vegetable Products,"Pickles, cucumber, dill or kosher dill","Iron, Fe",MG,0.26,0.17,0.38,0.013,18,0.23,0.13,0.38,0.21,36.0,4/1/2019
11937,1600,Vegetables and Vegetable Products,"Pickles, cucumber, dill or kosher dill",Sucrose,G,0.0,0.0,0.0,0.0,5,0.0,0.0,0.0,0.0,23.0,4/1/2019
1032,5400,Dairy and Egg Products,"Cheese, parmesan, grated","Iron, Fe",MG,0.49,0.22,1.1,0.073,11,0.45,0.22,1.1,0.27,12.0,4/1/2019
1032,5600,Dairy and Egg Products,"Cheese, parmesan, grated","Phosphorus, P",MG,627.0,411.0,760.0,32.99,11,634.0,411.0,760.0,664.0,12.0,4/1/2019
1032,7300,Dairy and Egg Products,"Cheese, parmesan, grated",Vitamin B-12,UG,1.4,1.1,1.8,0.162,5,1.35,1.1,1.8,1.2,6.0,4/1/2019
1032,7905,Dairy and Egg Products,"Cheese, parmesan, grated",Vitamin E (alpha-tocopherol),MG,0.53,0.35,0.68,0.03,5,0.51,0.35,0.68,0.52,6.0,4/1/2019
1032,8300,Dairy and Egg Products,"Cheese, parmesan, grated","Tocotrienol, alpha",MG,0.0,0.0,0.0,0.0,5,0.0,0.0,0.0,0.0,6.0,4/1/2019
1032,1000,Dairy and Egg Products,"Cheese, parmesan, grated",Ash,G,7.18,6.63,8.91,0.216,11,7.15,6.63,8.91,6.95,12.0,4/1/2019
1032,6800,Dairy and Egg Products,"Cheese, parmesan, grated",Vitamin B-6,MG,0.081,0.065,0.095,0.005,5,0.081,0.065,0.095,0.082,6.0,4/1/2019
1032,6200,Dairy and Egg Products,"Cheese, parmesan, grated","Selenium, Se",UG,34.4,19.2,41.3,3.91,5,35.0,19.2,41.3,38.1,6.0,4/1/2019
1032,8800,Dairy and Egg Products,"Cheese, parmesan, grated",Vitamin K (phylloquinone),UG,1.7,1.5,1.9,0.0,2,1.7,1.5,1.9,1.7,2.0,4/1/2019
1032,8900,Dairy and Egg Products,"Cheese, parmesan, grated",Vitamin K (Dihydrophylloquinone),UG,0.0,0.0,0.0,0.0,2,0.0,0.0,0.0,0.0,2.0,4/1/2019
1032,6100,Dairy and Egg Products,"Cheese, parmesan, grated","Manganese, Mn",MG,0.071,0.037,0.16,0.011,11,0.066,0.037,0.16,0.044,12.0,4/1/2019
1032,8500,Dairy and Egg Products,"Cheese, parmesan, grated","Tocotrienol, gamma",MG,0.0,0.0,0.0,0.0,5,0.0,0.0,0.0,0.0,6.0,4/1/2019
1032,15700,Dairy and Egg Products,"Cheese, parmesan, grated",Cholesterol,MG,86.0,73.0,102.0,5.26,5,87.0,73.0,102.0,88.0,6.0,4/1/2019
1032,5900,Dairy and Egg Products,"Cheese, parmesan, grated","Zinc, Zn",MG,4.2,1.62,5.39,0.309,11,4.33,1.62,5.39,4.81,12.0,4/1/2019
1032,6500,Dairy and Egg Products,"Cheese, parmesan, grated",Riboflavin,MG,0.358,0.27,0.41,0.028,5,0.345,0.27,0.41,0.36,6.0,4/1/2019
1032,5500,Dairy and Egg Products,"Cheese, parmesan, grated","Magnesium, Mg",MG,34.0,25.0,39.0,1.326,11,34.9,25.0,38.5,36.5,12.0,4/1/2019
1032,6000,Dairy and Egg Products,"Cheese, parmesan, grated","Copper, Cu",MG,0.04,0.029,0.05,0.002,11,0.04,0.029,0.05,0.04,12.0,4/1/2019
1032,5700,Dairy and Egg Products,"Cheese, parmesan, grated","Potassium, K",MG,180.0,121.0,252.0,9.294,11,184.0,121.0,252.0,186.0,12.0,4/1/2019
1032,8100,Dairy and Egg Products,"Cheese, parmesan, grated","Tocopherol, gamma",MG,0.01,0.0,0.05,0.01,5,0.01,0.0,0.05,0.0,6.0,4/1/2019
1032,6600,Dairy and Egg Products,"Cheese, parmesan, grated",Niacin,MG,0.08,0.03,0.14,0.016,5,0.078,0.03,0.14,0.07,6.0,4/1/2019
1032,6400,Dairy and Egg Products,"Cheese, parmesan, grated",Thiamin,MG,0.026,0.01,0.03,0.004,5,0.027,0.01,0.03,0.03,6.0,4/1/2019
1032,5300,Dairy and Egg Products,"Cheese, parmesan, grated","Calcium, Ca",MG,853.0,348.0,1070.0,56.673,11,884.0,348.0,1070.0,1020.0,12.0,4/1/2019
1032,600,Dairy and Egg Products,"Cheese, parmesan, grated",Protein,G,28.42,11.04,35.41,1.94,11,29.6,11.0,35.4,34.1,0.0,4/1/2019
1032,8950,Dairy and Egg Products,"Cheese, parmesan, grated",Vitamin K (Menaquinone-4),UG,7.1,6.8,7.4,0.0,2,7.1,6.8,7.4,7.1,2.0,4/1/2019
1032,6700,Dairy and Egg Products,"Cheese, parmesan, grated",Pantothenic acid,MG,0.45,0.42,0.48,0.018,3,0.457,0.42,0.48,0.465,4.0,4/1/2019
1032,8200,Dairy and Egg Products,"Cheese, parmesan, grated","Tocopherol, delta",MG,0.0,0.0,0.0,0.0,5,0.0,0.0,0.0,0.0,6.0,4/1/2019
1032,5800,Dairy and Egg Products,"Cheese, parmesan, grated","Sodium, Na",MG,1804.0,1440.0,2350.0,82.631,11,1750.0,1440.0,2350.0,1640.0,12.0,4/1/2019
1032,8400,Dairy and Egg Products,"Cheese, parmesan, grated","Tocotrienol, beta",MG,0.0,0.0,0.0,0.0,5,0.0,0.0,0.0,0.0,6.0,4/1/2019
1032,8600,Dairy and Egg Products,"Cheese, parmesan, grated","Tocotrienol, delta",MG,0.0,0.0,0.0,0.0,5,0.0,0.0,0.0,0.0,6.0,4/1/2019
1032,800,Dairy and Egg Products,"Cheese, parmesan, grated",Total lipid (fat),G,27.84,22.3,35.19,1.131,11,28.0,22.3,35.2,28.5,12.0,4/1/2019
1032,8000,Dairy and Egg Products,"Cheese, parmesan, grated","Tocopherol, beta",MG,0.0,0.0,0.0,0.0,5,0.0,0.0,0.0,0.0,6.0,4/1/2019
1032,100,Dairy and Egg Products,"Cheese, parmesan, grated",Water,G,22.65,20.24,25.07,0.454,11,22.8,20.2,25.1,23.4,12.0,4/1/2019
1042,6500,Dairy and Egg Products,"Cheese, pasteurized process, American, vitamin D fortified",Riboflavin,MG,0.234,0.22,0.32,0.003,4,0.247,0.22,0.32,0.225,4.0,4/1/2019
1042,5400,Dairy and Egg Products,"Cheese, pasteurized process, American, vitamin D fortified","Iron, Fe",MG,0.63,0.13,1.03,0.027,19,0.48,0.13,1.03,0.25,19.0,4/1/2019
1042,7530,Dairy and Egg Products,"Cheese, pasteurized process, American, vitamin D fortified",Lycopene,UG,0.0,0.0,0.0,0.0,3,0.0,0.0,0.0,0.0,3.0,4/1/2019
1042,6000,Dairy and Egg Products,"Cheese, pasteurized process, American, vitamin D fortified","Copper, Cu",MG,0.046,0.025,0.13,0.005,19,0.046,0.025,0.13,0.037,19.0,4/1/2019
1042,8000,Dairy and Egg Products,"Cheese, pasteurized process, American, vitamin D fortified","Tocopherol, beta",MG,0.0,0.0,0.0,0.0,2,0.0,0.0,0.0,0.0,2.0,4/1/2019
1042,800,Dairy and Egg Products,"Cheese, pasteurized process, American, vitamin D fortified",Total lipid (fat),G,30.71,29.8,31.2,0.055,13,30.6,29.8,31.2,30.7,13.0,4/1/2019
1042,1800,Dairy and Egg Products,"Cheese, pasteurized process, American, vitamin D fortified",Fructose,G,0.0,0.0,0.0,0.0,5,0.0,0.0,0.0,0.0,5.0,4/1/2019
1042,1700,Dairy and Egg Products,"Cheese, pasteurized process, American, vitamin D fortified",Glucose,G,0.0,0.0,0.0,0.0,5,0.0,0.0,0.0,0.0,5.0,4/1/2019
1042,8100,Dairy and Egg Products,"Cheese, pasteurized process, American, vitamin D fortified","Tocopherol, gamma",MG,0.13,0.13,0.14,0.0,2,0.13,0.13,0.14,0.13,2.0,4/1/2019
1042,1900,Dairy and Egg Products,"Cheese, pasteurized process, American, vitamin D fortified",Lactose,G,2.15,1.15,4.67,0.092,5,2.5,1.15,4.67,1.32,5.0,4/1/2019
1042,8300,Dairy and Egg Products,"Cheese, pasteurized process, American, vitamin D fortified","Tocotrienol, alpha",MG,0.02,0.02,0.02,0.0,2,0.02,0.02,0.02,0.02,2.0,4/1/2019
1042,7300,Dairy and Egg Products,"Cheese, pasteurized process, American, vitamin D fortified",Vitamin B-12,UG,1.5,1.2,1.6,0.03,4,1.45,1.2,1.6,1.5,4.0,4/1/2019
1042,7430,Dairy and Egg Products,"Cheese, pasteurized process, American, vitamin D fortified",Retinol,UG,313.0,278.0,331.0,0.0,3,297.0,278.0,331.0,282.0,3.0,4/1/2019
1042,6700,Dairy and Egg Products,"Cheese, pasteurized process, American, vitamin D fortified",Pantothenic acid,MG,0.403,0.4,0.43,0.0,2,0.415,0.4,0.43,0.415,2.0,4/1/2019
1042,600,Dairy and Egg Products,"Cheese, pasteurized process, American, vitamin D fortified",Protein,G,18.13,16.3,21.5,0.128,13,18.0,16.3,21.5,17.9,0.0,4/1/2019
1042,6800,Dairy and Egg Products,"Cheese, pasteurized process, American, vitamin D fortified",Vitamin B-6,MG,0.054,0.053,0.059,0.0,2,0.056,0.053,0.059,0.056,2.0,4/1/2019
1042,6100,Dairy and Egg Products,"Cheese, pasteurized process, American, vitamin D fortified","Manganese, Mn",MG,0.041,0.018,0.066,0.001,19,0.038,0.018,0.066,0.044,19.0,4/1/2019
1042,2000,Dairy and Egg Products,"Cheese, pasteurized process, American, vitamin D fortified",Maltose,G,0.0,0.0,0.0,0.0,5,0.0,0.0,0.0,0.0,5.0,4/1/2019
1042,6400,Dairy and Egg Products,"Cheese, pasteurized process, American, vitamin D fortified",Thiamin,MG,0.015,0.015,0.015,0.0,2,0.015,0.015,0.015,0.015,2.0,4/1/2019
1042,7440,Dairy and Egg Products,"Cheese, pasteurized process, American, vitamin D fortified","Carotene, beta",UG,49.0,0.0,78.0,0.0,3,26.0,0.0,78.0,0.0,3.0,4/1/2019
1042,8400,Dairy and Egg Products,"Cheese, pasteurized process, American, vitamin D fortified","Tocotrienol, beta",MG,0.02,0.01,0.02,0.0,2,0.01,0.01,0.02,0.01,2.0,4/1/2019
1042,100,Dairy and Egg Products,"Cheese, pasteurized process, American, vitamin D fortified",Water,G,39.61,38.4,40.8,0.105,13,39.6,38.4,40.8,39.6,13.0,4/1/2019
1042,8600,Dairy and Egg Products,"Cheese, pasteurized process, American, vitamin D fortified","Tocotrienol, delta",MG,0.08,0.0,0.09,0.0,2,0.04,0.0,0.09,0.04,2.0,4/1/2019
1042,8950,Dairy and Egg Products,"Cheese, pasteurized process, American, vitamin D fortified",Vitamin K (Menaquinone-4),UG,14.1,5.4,15.2,0.0,2,10.3,5.4,15.2,10.3,2.0,4/1/2019
1042,6600,Dairy and Egg Products,"Cheese, pasteurized process, American, vitamin D fortified",Niacin,MG,0.076,0.07,0.12,0.0,2,0.095,0.07,0.12,0.095,2.0,4/1/2019
1042,15700,Dairy and Egg Products,"Cheese, pasteurized process, American, vitamin D fortified",Cholesterol,MG,100.0,92.0,103.0,0.0,3,98.0,92.0,103.0,99.0,3.0,4/1/2019
1042,1500,Dairy and Egg Products,"Cheese, pasteurized process, American, vitamin D fortified","Sugars, Total",G,2.26,1.22,4.83,0.092,5,2.63,0.0,0.0,0.0,0.0,4/1/2019
1042,1000,Dairy and Egg Products,"Cheese, pasteurized process, American, vitamin D fortified",Ash,G,6.78,4.59,7.46,0.124,13,6.59,4.59,7.46,7.04,13.0,4/1/2019
1042,5500,Dairy and Egg Products,"Cheese, pasteurized process, American, vitamin D fortified","Magnesium, Mg",MG,26.0,23.0,28.0,0.182,19,25.1,22.9,27.9,24.6,19.0,4/1/2019
1042,5900,Dairy and Egg Products,"Cheese, pasteurized process, American, vitamin D fortified","Zinc, Zn",MG,2.49,2.1,3.14,0.027,19,2.42,2.1,3.14,2.4,19.0,4/1/2019
1042,5300,Dairy and Egg Products,"Cheese, pasteurized process, American, vitamin D fortified","Calcium, Ca",MG,1045.0,479.0,1390.0,34.6,19,866.0,479.0,1390.0,625.0,19.0,4/1/2019
1042,7905,Dairy and Egg Products,"Cheese, pasteurized process, American, vitamin D fortified",Vitamin E (alpha-tocopherol),MG,0.8,0.78,0.8,0.0,2,0.79,0.78,0.8,0.79,2.0,4/1/2019
1042,5700,Dairy and Egg Products,"Cheese, pasteurized process, American, vitamin D fortified","Potassium, K",MG,132.0,99.0,212.0,3.899,19,149.0,99.0,212.0,138.0,19.0,4/1/2019
1042,6200,Dairy and Egg Products,"Cheese, pasteurized process, American, vitamin D fortified","Selenium, Se",UG,20.2,16.7,23.1,0.0,3,20.4,16.7,23.1,21.5,3.0,4/1/2019
1042,1600,Dairy and Egg Products,"Cheese, pasteurized process, American, vitamin D fortified",Sucrose,G,0.0,0.0,0.0,0.0,5,0.0,0.0,0.0,0.0,5.0,4/1/2019
1042,8500,Dairy and Egg Products,"Cheese, pasteurized process, American, vitamin D fortified","Tocotrienol, gamma",MG,0.03,0.02,0.11,0.0,2,0.06,0.02,0.11,0.06,2.0,4/1/2019
1042,8800,Dairy and Egg Products,"Cheese, pasteurized process, American, vitamin D fortified",Vitamin K (phylloquinone),UG,3.7,2.5,3.9,0.0,2,3.2,2.5,3.9,3.2,2.0,4/1/2019
1042,5600,Dairy and Egg Products,"Cheese, pasteurized process, American, vitamin D fortified","Phosphorus, P",MG,641.0,336.0,767.0,14.828,19,540.0,336.0,767.0,571.0,19.0,4/1/2019
1042,5800,Dairy and Egg Products,"Cheese, pasteurized process, American, vitamin D fortified","Sodium, Na",MG,1671.0,1270.0,1890.0,21.213,19,1660.0,1270.0,1890.0,1700.0,19.0,4/1/2019
1042,2100,Dairy and Egg Products,"Cheese, pasteurized process, American, vitamin D fortified",Galactose,G,0.11,0.07,0.2,0.0,5,0.13,0.07,0.2,0.16,5.0,4/1/2019
1042,8200,Dairy and Egg Products,"Cheese, pasteurized process, American, vitamin D fortified","Tocopherol, delta",MG,0.04,0.04,0.04,0.0,2,0.04,0.04,0.04,0.04,2.0,4/1/2019
12537,1600,Nut and Seed Products,"Seeds, sunflower seed kernels, dry roasted, with salt added",Sucrose,G,2.7,2.1,3.3,0.346,3,3.14,2.84,3.48,3.09,3.0,4/1/2019
12537,8400,Nut and Seed Products,"Seeds, sunflower seed kernels, dry roasted, with salt added","Tocotrienol, beta",MG,0.0,0.0,0.0,0.0,2,0.0,0.0,0.0,0.0,3.0,4/1/2019
12537,8000,Nut and Seed Products,"Seeds, sunflower seed kernels, dry roasted, with salt added","Tocopherol, beta",MG,1.19,1.12,1.45,0.068,4,0.99,0.72,1.17,1.09,3.0,4/1/2019
12537,8200,Nut and Seed Products,"Seeds, sunflower seed kernels, dry roasted, with salt added","Tocopherol, delta",MG,0.24,0.0,1.44,0.24,4,0.33,0.0,0.98,0.0,3.0,4/1/2019
12537,8100,Nut and Seed Products,"Seeds, sunflower seed kernels, dry roasted, with salt added","Tocopherol, gamma",MG,0.0,0.0,0.0,0.0,4,0.97,0.27,2.3,0.32,3.0,4/1/2019
12537,8600,Nut and Seed Products,"Seeds, sunflower seed kernels, dry roasted, with salt added","Tocotrienol, delta",MG,0.0,0.0,0.0,0.0,2,0.0,0.0,0.0,0.0,3.0,4/1/2019
12537,7905,Nut and Seed Products,"Seeds, sunflower seed kernels, dry roasted, with salt added",Vitamin E (alpha-tocopherol),MG,26.1,21.27,36.4,4.832,4,19.6,14.4,22.3,22.3,3.0,4/1/2019
12537,1700,Nut and Seed Products,"Seeds, sunflower seed kernels, dry roasted, with salt added",Glucose,G,0.03,0.0,0.1,0.033,3,0.0,0.0,0.0,0.0,3.0,4/1/2019
12537,8500,Nut and Seed Products,"Seeds, sunflower seed kernels, dry roasted, with salt added","Tocotrienol, gamma",MG,0.0,0.0,0.0,0.0,2,0.0,0.0,0.0,0.0,3.0,4/1/2019
12537,8300,Nut and Seed Products,"Seeds, sunflower seed kernels, dry roasted, with salt added","Tocotrienol, alpha",MG,0.0,0.0,0.0,0.0,2,0.05,0.0,0.1,0.04,3.0,4/1/2019
18069,5600,Baked Products,"Bread, white, commercially prepared","Phosphorus, P",MG,98.0,85.0,117.0,4.534,6,113.0,87.0,179.0,102.0,16.0,4/1/2019
18069,1700,Baked Products,"Bread, white, commercially prepared",Glucose,G,1.57,1.4,1.7,0.088,3,1.44,0.9,1.8,1.4,11.0,4/1/2019
18069,1600,Baked Products,"Bread, white, commercially prepared",Sucrose,G,0.0,0.0,0.0,0.0,3,0.0,0.0,0.0,0.0,11.0,4/1/2019
18069,1800,Baked Products,"Bread, white, commercially prepared",Fructose,G,2.43,2.2,2.6,0.12,3,2.28,1.7,2.9,2.2,11.0,4/1/2019
18069,800,Baked Products,"Bread, white, commercially prepared",Total lipid (fat),G,3.33,2.7,3.9,0.167,6,3.59,2.3,5.4,3.3,16.0,4/1/2019
18069,600,Baked Products,"Bread, white, commercially prepared",Protein,G,8.85,8.17,9.42,0.169,6,9.43,7.31,12.3,9.22,0.0,4/1/2019
18069,2000,Baked Products,"Bread, white, commercially prepared",Maltose,G,1.67,1.4,1.9,0.145,3,1.56,0.6,2.5,1.6,11.0,4/1/2019
18069,6400,Baked Products,"Bread, white, commercially prepared",Thiamin,MG,0.533,0.38,0.81,0.029,19,0.507,0.38,0.81,0.46,16.0,4/1/2019
18069,6000,Baked Products,"Bread, white, commercially prepared","Copper, Cu",MG,0.101,0.096,0.111,0.002,6,0.124,0.097,0.176,0.124,16.0,4/1/2019
18069,5900,Baked Products,"Bread, white, commercially prepared","Zinc, Zn",MG,0.74,0.66,0.86,0.031,6,0.88,0.68,1.22,0.81,16.0,4/1/2019
18069,6600,Baked Products,"Bread, white, commercially prepared",Niacin,MG,4.78,4.0,5.6,0.115,19,4.76,4.0,5.6,4.8,16.0,4/1/2019
18069,6200,Baked Products,"Bread, white, commercially prepared","Selenium, Se",UG,22.0,14.0,33.8,1.933,14,23.2,14.0,33.8,22.3,11.0,4/1/2019
18069,1500,Baked Products,"Bread, white, commercially prepared","Sugars, Total",G,5.67,5.0,6.1,0.338,3,5.34,0.0,0.0,0.0,0.0,4/1/2019
18069,2200,Baked Products,"Bread, white, commercially prepared",Starch,G,37.17,27.0,40.9,0.54,14,37.2,33.3,40.9,37.0,11.0,4/1/2019
18069,1200,Baked Products,"Bread, white, commercially prepared","Fiber, total dietary",G,2.7,1.7,9.3,0.076,14,2.3,1.7,4.0,2.1,11.0,4/1/2019
18069,6500,Baked Products,"Bread, white, commercially prepared",Riboflavin,MG,0.243,0.18,0.36,0.012,19,0.24,0.18,0.36,0.23,16.0,4/1/2019
18069,6700,Baked Products,"Bread, white, commercially prepared",Pantothenic acid,MG,0.536,0.43,0.65,0.015,14,0.548,0.47,0.65,0.53,11.0,4/1/2019
18069,2100,Baked Products,"Bread, white, commercially prepared",Galactose,G,0.0,0.0,0.0,0.0,3,0.0,0.0,0.0,0.0,11.0,4/1/2019
18069,5300,Baked Products,"Bread, white, commercially prepared","Calcium, Ca",MG,144.0,87.0,212.0,20.093,6,211.0,87.0,452.0,156.0,16.0,4/1/2019
18069,1900,Baked Products,"Bread, white, commercially prepared",Lactose,G,0.0,0.0,0.0,0.0,3,0.06,0.0,0.3,0.0,11.0,4/1/2019
18069,6100,Baked Products,"Bread, white, commercially prepared","Manganese, Mn",MG,0.536,0.487,0.593,0.018,6,0.632,0.408,1.2,0.523,16.0,4/1/2019
18069,6800,Baked Products,"Bread, white, commercially prepared",Vitamin B-6,MG,0.087,0.056,0.116,0.005,14,0.092,0.056,0.147,0.086,11.0,4/1/2019
18069,5400,Baked Products,"Bread, white, commercially prepared","Iron, Fe",MG,3.61,3.35,3.88,0.076,6,3.36,2.11,4.36,3.45,16.0,4/1/2019
18069,5700,Baked Products,"Bread, white, commercially prepared","Potassium, K",MG,126.0,107.0,144.0,5.896,6,117.0,88.0,156.0,116.0,16.0,4/1/2019
18069,5500,Baked Products,"Bread, white, commercially prepared","Magnesium, Mg",MG,23.0,22.0,26.0,0.689,6,26.9,19.1,44.3,24.2,16.0,4/1/2019
18069,1000,Baked Products,"Bread, white, commercially prepared",Ash,G,1.98,1.69,2.23,0.078,6,2.1,1.59,2.88,1.96,16.0,4/1/2019
18069,5800,Baked Products,"Bread, white, commercially prepared","Sodium, Na",MG,490.0,417.0,526.0,15.313,6,477.0,333.0,555.0,480.0,16.0,4/1/2019
18069,100,Baked Products,"Bread, white, commercially prepared",Water,G,36.42,35.7,37.5,0.28,6,35.7,33.0,41.1,35.1,16.0,4/1/2019
2046,6800,Spices and Herbs,"Mustard, prepared, yellow",Vitamin B-6,MG,0.07,0.05,0.08,0.001,8,0.069,0.05,0.08,0.07,9.0,4/1/2019
2046,8950,Spices and Herbs,"Mustard, prepared, yellow",Vitamin K (Menaquinone-4),UG,0.0,0.0,0.0,0.0,3,0.0,0.0,0.0,0.0,3.0,4/1/2019
2046,6600,Spices and Herbs,"Mustard, prepared, yellow",Niacin,MG,0.565,0.52,0.63,0.005,8,0.561,0.51,0.63,0.55,9.0,4/1/2019
2046,8100,Spices and Herbs,"Mustard, prepared, yellow","Tocopherol, gamma",MG,2.15,2.01,2.23,0.018,5,2.14,2.01,2.23,2.14,6.0,4/1/2019
2046,8000,Spices and Herbs,"Mustard, prepared, yellow","Tocopherol, beta",MG,0.0,0.0,0.02,0.0,5,0.01,0.0,0.02,0.0,6.0,4/1/2019
2046,6700,Spices and Herbs,"Mustard, prepared, yellow",Pantothenic acid,MG,0.254,0.2,0.3,0.007,6,0.263,0.2,0.31,0.25,7.0,4/1/2019
2046,8300,Spices and Herbs,"Mustard, prepared, yellow","Tocotrienol, alpha",MG,0.02,0.0,0.05,0.0,5,0.03,0.0,0.1,0.02,6.0,4/1/2019
2046,6200,Spices and Herbs,"Mustard, prepared, yellow","Selenium, Se",UG,33.5,26.4,39.8,1.348,8,34.0,26.4,39.8,34.5,9.0,4/1/2019
2046,5700,Spices and Herbs,"Mustard, prepared, yellow","Potassium, K",MG,152.0,133.0,184.0,5.227,18,150.0,125.0,184.0,142.0,15.0,4/1/2019
2046,1700,Spices and Herbs,"Mustard, prepared, yellow",Glucose,G,0.47,0.37,0.58,0.004,5,0.48,0.37,0.58,0.49,6.0,4/1/2019
2046,1000,Spices and Herbs,"Mustard, prepared, yellow",Ash,G,3.37,2.09,3.94,0.104,14,3.37,2.09,3.94,3.43,15.0,4/1/2019
2046,6100,Spices and Herbs,"Mustard, prepared, yellow","Manganese, Mn",MG,0.422,0.344,0.587,0.01,18,0.42,0.344,0.497,0.423,15.0,4/1/2019
2046,5300,Spices and Herbs,"Mustard, prepared, yellow","Calcium, Ca",MG,63.0,58.0,74.0,0.404,18,63.0,60.0,68.0,63.0,15.0,4/1/2019
2046,6900,Spices and Herbs,"Mustard, prepared, yellow","Folate, total",UG,7.0,7.0,8.0,0.145,4,7.0,7.0,8.0,7.0,5.0,4/1/2019
2046,7440,Spices and Herbs,"Mustard, prepared, yellow","Carotene, beta",UG,51.0,48.0,58.0,2.258,3,31.0,11.0,58.0,30.0,6.0,4/1/2019
2046,6000,Spices and Herbs,"Mustard, prepared, yellow","Copper, Cu",MG,0.074,0.065,0.092,0.001,18,0.074,0.065,0.092,0.072,15.0,4/1/2019
2046,8800,Spices and Herbs,"Mustard, prepared, yellow",Vitamin K (phylloquinone),UG,1.4,1.2,1.7,0.018,5,1.5,1.2,1.7,1.5,6.0,4/1/2019
2046,2000,Spices and Herbs,"Mustard, prepared, yellow",Maltose,G,0.0,0.0,0.0,0.0,5,0.0,0.0,0.0,0.0,6.0,4/1/2019
2046,5900,Spices and Herbs,"Mustard, prepared, yellow","Zinc, Zn",MG,0.64,0.58,0.79,0.007,18,0.64,0.58,0.7,0.63,15.0,4/1/2019
